index,polution
1207,2.1382998986861894
1211,1.1545829603845266
1217,0.07232066157962608
1225,0.5378374960127884
1238,2.2857745848414104
1244,1.2685800731003343
1250,1.8559885674993082
1259,0.45953211885210227
1272,1.5752149297946765
1278,1.8382199376355013
1283,0.5544435779456384
1287,1.6484278297252963
1293,0.5808179955860258
1296,1.5871677633083723
1299,0.5281740655403878
1301,2.028521861700256
1309,2.197313462274725
1310,1.512376199590969
1320,1.8923586677841708
1329,1.5420580251027878
1330,1.7971615185170497
1332,1.3762440252663892
1333,0.9576245953671323
1368,0.4960502028658299
1371,1.8445416546670244
1372,1.9348260900609124
1376,0.8206164858057496
1381,1.8064198126490567
1383,0.6015799870344548
1402,0.6865977799817864
1404,1.793223397162478
1410,0.5738004229273791
1423,1.6155472125982775
1427,1.6475195155093112
1433,0.5468361899063787
1438,1.6776253930141813
1439,1.6702714536018382
1441,2.1160964660103856
1446,1.6541110418058438
1452,1.6235676163399075
1453,0.5808179955860258
1457,0.7002866339027277
1458,0.6826760491136883
1464,1.767405299359484
1466,1.7886847471109788
1473,1.6884708797221242
1478,1.8799031216185529
1507,0.24451357705040216
1524,1.1096939924787848
1525,1.4966431645571343
1526,0.8773170282115176
1547,1.8971204848857564
1548,1.75876440312188
1552,0.7463703615178654
1559,2.014833684805265
1560,2.284930157755325
1563,1.3252882602995921
1572,0.27155269052189734
1575,1.1867147368896553
1576,1.1941588041793147
1583,0.371563556432483
1591,2.01156411927675
1624,0.1541792508476743
1626,0.7368769434212705
1628,2.7878528799711377
1632,2.745378098368188
1636,2.371133065528133
1640,1.0216484475280614
1643,1.0542109793699426
1644,2.0166375154359226
1647,1.8479412952502043
1649,0.5774242713850135
1652,2.1208869418424077
1656,1.9734864048254166
1659,2.8386105177817784
1663,2.422570146872214
1671,0.4219944100593749
1672,0.6929971693088202
1681,0.4906227123668177
1684,1.2148266872490001
1690,0.6241544876444065
1694,0.7770286645406473
1700,2.7529024631725565
1706,2.427701176017221
1727,0.614634676527421
1729,2.7920542829314736
1731,0.6308285935442633
1733,0.6931471805599453
1738,0.8524772811428272
1744,0.7279494930953943
1746,0.6993777303105815
1763,0.86073150923429
1764,0.5349213753434312
1769,0.7917745795765491
1774,0.6931471805599453
1776,0.6931471805599453
1779,0.6231698961260951
1780,0.6028049898367062
1784,1.0463009323717019
1785,0.8531805235453592
1797,0.8446830160882682
1799,3.065081081687978
1803,2.4567386299600797
1805,0.5833323145527387
1821,0.6931471805599453
1839,0.61144893657544
1840,0.41871033485818504
1860,0.586062957950271
1874,1.3158718968233447
1875,1.55814461804655
1883,0.8235612192818783
1900,0.8261997085470969
1902,0.7674704866705035
1910,1.135214191112658
1920,1.2722658309786101
1921,1.4350845252893227
1928,0.6388805227368557
1930,0.748364266797826
1937,0.1541792508476743
1948,0.6931471805599453
1962,2.061926545758567
2061,0.647757478261135
2075,0.47574088964732053
2082,0.5207757565993372
2083,2.429948754207319
2087,0.3772713737373824
2101,0.14902327139243998
2105,0.49136447815830203
2108,1.6025562882805158
2109,1.8666612928649573
2110,1.444971204894728
2123,0.3524861833172778
2124,0.29386293152686216
2130,0.4595744337551964
2132,0.45577792198175343
2133,1.1582638882322862
2146,0.5138213321475639
2150,0.14902327139243998
2181,1.7181595731100472
2185,0.4886413626301071
2186,0.4893159402781084
2197,2.118748789550419
2198,0.7748193292039701
2207,1.869184908687427
2215,1.6413938392753662
2217,0.8072211238075352
2220,1.7276706247485567
2246,0.3611648492115845
2263,0.6951651431032588
2264,1.978821162691083
2363,2.2798281058714296
2384,1.118529288508468
2389,0.19583977259486288
2391,0.6931471805599453
2392,0.7483074884038823
2410,0.6003485441883479
2411,0.6931471805599453
2422,0.1790771326706854
2423,0.16268756527796238
2424,1.0124223923526368
2425,0.6015799870344548
2427,0.4430819716794712
2435,2.16832200417371
2440,1.5040773967762742
2460,3.305053521109253
2476,0.07445791091800973
2477,1.6845453849209058
2478,1.3827380449171134
2503,0.9696608681318559
2506,0.4108810818754307
2508,0.8142934431118988
2511,0.8301531548283171
2524,1.0623735250806645
2530,1.152607928429122
2531,0.9807442493990214
2532,0.6972139002347066
2534,1.0143534835107249
2537,2.2908272395557225
2546,0.6931471805599453
2553,0.22846377379920432
2554,0.4467554729259252
2573,0.8484400649659808
2577,0.4819068786441787
2580,0.6886927744069921
2587,0.6695371442723328
2589,0.46478189468864584
2592,1.2794605384558801
2597,1.743507160388509
2600,0.46478189468864584
2601,2.229410992338871
2604,1.7401187460730665
2607,0.6931471805599453
2611,0.8401308097564769
2614,0.91447308094713
2615,0.7547078347495965
2618,1.1631508098056809
2628,0.14902327139243998
2639,1.0435575429189654
2640,0.6813276037546032
2645,0.3982169032221474
2651,0.928337872784822
2660,0.14902327139243998
2665,0.6307716518001755
2669,0.005982071677547469
2681,0.7286639271058072
2682,1.3290597679077791
2685,0.23475586664237574
2694,0.3920420877760237
2762,1.1652985018631399
2769,1.3256097375033837
2783,0.6931471805599453
2785,0.6931471805599453
2787,0.6931471805599453
2791,0.6931471805599453
2795,0.9957966801335126
2831,0.5592157079140828
2854,0.6931471805599453
2858,1.4782489171108533
2859,1.2292281853617044
2866,2.4007185563074094
2870,0.2973734588906486
2874,0.6931471805599453
2877,2.3084846562976917
2890,0.8701965303294779
2898,0.6931471805599453
2900,0.8889277570380563
2909,1.2597215583955848
2922,1.0604915037052987
2924,0.8789792350070232
2925,0.5452270504833231
2928,1.3153701615331823
2933,0.9931332474678902
2939,1.0043016091968684
2940,0.4932500746890824
2960,0.8389776287714849
2962,0.8213776732067923
2964,0.5403846201822736
2973,1.0349622615916536
2985,1.8700036374217381
2989,0.6171857995970476
2990,2.191489272986888
2994,2.1665729114700416
3000,0.5831464713921111
3008,0.14667019923843724
3014,0.45812776449147025
3020,0.493797667507384
3038,1.0518665332701993
3045,1.4028244827428964
3051,0.12973532165547108
3053,0.9776266300853151
3054,1.2066741523975977
3068,0.6549259677397475
3069,0.3942915827909128
3073,0.6313318814185203
3076,0.7537718023763802
3078,0.6931471805599453
3090,0.4680573614947889
3093,0.3327051500519689
3096,1.7269204585035651
3102,1.703847686995261
3103,1.51036425964109
3109,0.6150704973265398
3110,0.6931471805599453
3111,0.36855558875438554
3112,0.36246365696346167
3114,0.4599261465591156
3117,0.45953211885210227
3121,0.25431038037570547
3125,0.6931471805599453
3127,0.7178397931503168
3138,0.08061869560678749
3139,2.195035516423081
3149,1.0778822314417125
3159,0.9334191985526203
3163,1.8043005007223658
3164,1.6145687272631168
3169,0.7225846162135624
3173,0.4516060519044054
3174,2.2972569234758735
3177,1.0877670241479072
3186,0.6931471805599453
3187,0.31661349346485346
3189,0.6389238082098354
3191,0.6931471805599453
3192,0.11989901760894918
3196,0.7658119689676534
3199,0.5007752879124892
3200,1.4944624319038708
3206,1.050391462395095
3207,0.6490171162386804
3243,0.5421091514054664
3300,0.4574248470388755
3328,1.0471926705125743
3362,1.6846028971817009
3366,1.8866498639652596
3369,0.7471001847813866
3373,0.5858809613130888
3405,0.6931471805599453
3406,1.219522282143928
3413,1.365119242388094
3415,1.3601403061426323
3421,0.038354953876463906
3430,0.5207757565993372
3438,1.5015698109648266
3442,1.7939853235087535
3444,1.3520962137399137
3459,0.41871033485818504
3460,0.04840913920768763
3462,0.008464078412129364
3464,0.4668737362368079
3465,0.17185025692665923
3562,1.8705660285695789
3564,0.22793206804600694
3565,0.05638033343610748
3575,1.6613584100885537
3576,0.5784840853239
3584,0.8034937451903834
3586,0.6374584509107949
3596,0.18065349969325756
3597,0.06391332574365285
3623,1.6755383381633904
3653,1.5182848797075272
3696,0.41607924499598903
3697,0.4031698092573587
3716,0.9533745481040174
3717,1.1039413970458412
3719,1.1260328842441019
3720,0.5837942614102863
3727,1.3252138541536103
3731,0.5257144333040569
3735,0.9121983695706245
3736,0.8892894563712116
3739,0.2761958577325989
3740,0.2568320669659954
3806,1.699942016079735
3814,1.7341074041506166
3815,1.7171418800621523
3825,1.8487571294070855
3841,1.3484548936074983
3842,1.4498534965658274
3843,1.3206405516127266
3844,2.1472812485279493
3850,0.2814124594381855
3852,1.6531925625132562
3856,0.8703682519649412
3857,0.5403846201822736
3860,0.7465741969427978
3861,1.3529960757183759
3868,0.6931471805599453
3870,0.47608447835079526
3884,0.4054651081081644
3886,1.2874624874247647
3890,0.2804595527365831
3901,0.5773148036311572
3914,0.9808530027296993
3918,0.9098218537255625
3921,0.6425020970909276
3951,2.0872683322878482
3952,1.9524870452097511
3953,0.8209817520691103
3955,0.6505877400541776
3960,0.965080896043587
3961,1.9626450504784034
3966,0.8018132269264954
3975,0.64257415303372
3978,0.8074307669466161
3982,1.110649549278613
3985,0.005982071677547469
3986,0.2198581603226805
4002,1.1652330155100046
4013,0.359630571764365
4028,0.9140883083189549
4044,1.716071018005783
4049,0.9411121166608363
4053,0.6856189141391537
4056,1.434122157600147
4058,1.0165486514024136
4080,1.3776496026361
4087,2.332443850244588
4090,0.5695978014550066
4105,0.5212710795493306
4110,2.164642843972226
4162,1.3328144673390532
4165,1.0865397074338405
4183,1.0128110882102912
4187,0.6931471805599453
4188,0.5688337431705631
4191,1.0461147607103547
4220,0.6699640156799664
4222,0.6374584509107949
4228,2.4016790145016444
4229,2.4599904705417996
4232,2.4691244298126533
4236,0.9489127986914101
4237,0.6931471805599453
4247,0.9328213452999154
4248,0.767266224080951
4259,0.7309630612441707
4260,1.027667513455913
4270,1.260524200634682
4271,0.862835101321921
4278,0.5482133118009016
4282,0.32298888628392597
4292,0.9004580538907815
4298,1.363110172785405
4304,1.0852500772978775
4305,1.0425285912311935
4318,1.9204106395826228
4328,0.6540689772516537
4341,0.3600025014732404
4346,1.878340753741174
4349,0.349613369607801
4362,1.0958317599117402
4419,0.14106544027860282
4423,0.12274846525905342
4431,0.7063940520454556
4433,1.7444022778625052
4436,1.7062723844599927
4442,0.9262410627273231
4444,0.8909729238898652
4449,1.491127237600646
4450,0.6462300860996892
4451,0.8225293520596807
4460,1.0808216359928828
4468,0.8556401097197143
4487,0.6931471805599453
4495,0.7576841391962957
4498,0.8998035623686939
4503,1.8861935077569216
4516,2.1007210190723287
4537,0.9090888605434105
4540,1.7276759556699444
4546,1.0422923467417313
4548,1.6184610809317896
4553,1.7148982231122378
4557,1.9757698768879963
4560,1.2534398821947288
4570,0.7707607865071128
4571,0.5596157879354227
4580,1.890525790899694
4583,0.7927390897549039
4607,2.0824432819463015
4707,0.9555114450274363
4708,0.7307800953667962
4715,2.1092915636487213
4731,0.3524861833172778
4732,0.4631048875545789
4760,2.283887375060637
4768,0.9474676417488779
4776,0.706482863744975
4777,1.0756438554924377
4783,0.3920420877760237
4784,0.1310282624064042
4789,0.7633493205868819
4793,0.6345170371983767
4799,0.6093627731171636
4805,1.1288569398039174
4806,1.116517692536944
4819,1.2681300027692488
4839,0.8329091229351039
4842,0.7635264239224802
4852,1.8012492980268222
4860,0.38301497927057243
4888,0.842523624696289
4890,2.0845994666847334
4900,0.8581402967319783
4930,0.14902327139243998
4931,0.24584393683498548
4939,0.1541792508476743
4981,0.7192534276444248
4985,0.5420661179667333
4989,0.9649323135771877
4999,1.6201483503722747
5009,0.6931471805599453
5017,0.6846794301410741
5018,0.39415876495240537
5026,1.0232851120481186
5031,1.709592701780315
5040,0.6931471805599453
5043,0.9044488932475321
5044,0.8644372806280414
5054,0.5674337195420605
5055,0.23407162184590005
5062,0.6931471805599453
5065,0.42046734304647637
5068,0.5418712812552747
5075,0.831416705486163
5079,0.5249527641474172
5081,0.6931471805599453
5088,0.6931471805599453
5115,1.5424216575813137
5123,0.6151856390902335
5125,1.7788802199445553
5127,2.028148247292285
5128,1.853143018672325
5194,2.137357793288189
5200,0.13348139137448098
5214,1.0958317599117402
5219,2.36870330326548
5223,1.117267198765276
5226,0.5879838676785956
5227,0.9171583553800039
5230,0.9991012977991752
5231,0.6931471805599453
5236,1.1737908779828872
5237,1.0058498605863493
5239,0.9734193674929591
5240,1.1362997757487279
5241,0.9157105636090893
5243,0.2872542309406528
5247,0.9386352239323789
5250,0.26263730411185143
5252,0.6942315923728621
5255,0.6931471805599453
5257,0.9542337059895543
5259,0.48036662246682793
5260,0.6931471805599453
5262,0.6931471805599453
5264,0.6931471805599453
5273,0.9407843002663004
5285,0.4252677354043441
5286,2.2731336249919756
5300,0.43210703905458553
5312,0.6931471805599453
5321,0.6931471805599453
5325,0.32953249795555534
5329,0.5860824357504488
5342,0.6931471805599453
5344,1.379768111404329
5348,0.17638480242289592
5360,1.4811862716436328
5363,0.9513991549874387
5367,0.6312334782361352
5374,1.6847921077290837
5376,1.096523441879234
5391,0.7889935802090726
5402,0.5148885588557452
5406,0.6667462220773277
5416,1.253545519365407
5417,1.4371894512346424
5418,1.2457441081095342
5431,0.6931471805599453
5462,0.4869049931208646
5475,0.5518007585596756
5480,0.6931471805599453
5482,0.5379215898896358
5483,1.2627925041325465
5505,0.306375261018932
5517,0.2973734588906486
5523,1.2626029679440043
5527,0.6418538861723947
5528,1.3254211146489077
5531,1.0536184094816439
5533,0.9436763005670108
5535,0.2602227422756139
5539,0.4751982388689321
5543,1.0030444089953592
5576,2.114351293284459
5593,1.6222692377492651
5597,0.9557498781384645
5598,1.0227350599950131
5611,0.850864350038231
5616,0.8127818342464653
5637,0.9714112929240915
5639,0.6750208874302077
5641,1.0502095494399422
5642,1.4866961023529013
5665,0.3557656306386761
5666,1.1729959371053473
5676,0.45857481847957754
5677,2.037064953988887
5685,0.3376051660428205
5693,2.0341093916816946
5709,0.5007752879124892
5722,1.0521773487792523
5723,1.220874168201065
5729,1.0422535549987253
5745,0.31498079837196247
5750,0.6931471805599453
5752,0.48036662246682793
5754,0.6317780316519872
5755,1.5870368721850578
5766,2.27135548573484
5768,2.052824171681792
5771,2.393454518135789
5773,2.2534589223807706
5776,1.7914394180171296
5777,1.443251087955716
5784,2.3221033661399257
5787,0.08075014968510907
5791,1.221095372882658
5792,1.5496879080283263
5807,0.09102829834756376
5808,2.089391872533004
5825,0.0756639039209896
5826,0.18031955412328154
5827,0.9755402910781155
5828,0.12716114561667902
5837,0.9849208709149798
5844,1.5594700550561773
5881,2.5468088864794134
5889,0.5403846201822736
5893,0.5500461446115612
5921,0.5407981268293152
5938,0.005982071677547469
5999,1.1426355536498616
6012,0.2557563262070761
6017,1.0058169440134004
6018,0.6931471805599453
6019,0.5706614168918072
6025,0.39466634410402474
6027,1.8795764938187078
6028,1.739862483883852
6033,0.5290823508916448
6035,0.5281740655403878
6039,1.6996843841904254
6054,1.4986091397400392
6058,0.5819764851169804
6072,0.7174592329415875
6073,0.3359142238181664
6077,0.6931471805599453
6080,1.1488109842008556
6083,0.6931471805599453
6084,0.8089103999824082
6099,2.1035718010573237
6101,1.0375238092863865
6102,0.6931471805599453
6104,0.6837658128165653
6112,0.9994068655777738
6129,2.1236474044545757
6130,2.2356640024574923
6131,2.0745571323504906
6141,1.9580716120537673
6142,1.8573115390515795
6148,2.192329281570411
6149,2.355926787975869
6164,1.7749523509116738
6167,0.6737946219676504
6175,0.8719918667048269
6209,0.23325228546249754
6211,0.7661652732965173
6231,1.1768687866338772
6289,0.605135303236732
6292,0.5002903218506078
6293,2.1850957642015785
6320,1.6892467466075156
6321,1.431602278824432
6391,2.098665570247501
6411,1.2499733668866202
6423,0.4892546338378476
6434,0.02955880224154443
6437,0.14063112973974562
6446,1.585159564024473
6450,1.6796316625775585
6526,2.1734315322358833
6527,2.006654427578145
6550,0.4054651081081644
6554,1.4261759135630891
6555,1.3642404515884747
6563,1.0684966647634861
6565,1.1935860482531344
6577,0.24827938274177028
6584,0.7035429567420657
6585,0.704878103435644
6586,1.0966770840335993
6587,1.0137803531514122
6590,1.0287261612039433
6598,1.5542021197612557
6602,0.1422805072567709
6603,0.2115566820622896
6605,0.22466239728347956
6606,0.9620286235480088
6607,1.1171723141890197
6611,2.134740241211503
6612,0.37385953933500876
6613,0.9693384862962283
6618,0.22210301013896233
6620,1.5546860123803472
6621,2.4741742632089565
6631,1.8637374364357573
6632,0.719871873417435
6636,0.8907226361602479
6642,0.14902327139243998
6652,1.882136287871741
6653,1.8260288421381003
6658,1.8388386466846525
6665,0.416515164074945
6670,0.30625821262591324
6674,1.8250153124789144
6677,1.7872392684963003
6679,0.5754778884345211
6684,2.0312919847777464
6685,1.7775912388634467
6688,1.6902950575941407
6691,2.022038833296523
6692,1.6905680286645912
6697,1.8038411904205547
6703,1.99774058487086
6706,0.44895043281383806
6708,0.7014476362658364
6712,0.8634383279699268
6716,0.44254699714543566
6720,0.6480336991014517
6722,1.7066335863040527
6726,1.8330021752368197
6730,0.3878101728694436
6731,1.9678505457158155
6747,0.6141207479705704
6754,1.9526176037022698
6762,1.6125171666609066
6763,0.3576744442718159
6764,0.26236426446749106
6768,1.3903336920272815
6771,1.9201746714416237
6775,0.22912562299175726
6777,2.1390550642723913
6780,2.055182147736714
6796,0.48485406367081146
6806,0.4411828983125401
6826,2.470571051020634
6833,1.7955539278226818
6835,0.9960626336523156
6839,1.614423463893408
6845,0.7476685092341608
6846,0.6216887721332016
6884,1.4808633572245176
6888,0.4640132225334518
6899,1.6422012832943382
6900,1.1175714230692557
6902,0.6478432822973258
6903,0.8665625278829038
6905,1.4212222192961734
6913,0.4524899054102611
6915,0.5189140242823852
6920,0.9399095974727891
6921,0.6931471805599453
6936,0.40713038742722557
6939,2.262259850072283
6940,2.142584167133191
6942,1.1319858120725081
6947,0.9942253729820555
6962,1.3829337204876428
6964,1.222418629228959
6973,0.38220398711129877
6977,1.6315437676163174
6981,1.9149559737334083
6983,0.7014476362658364
7010,0.4865534227902707
7104,0.22542893782788848
7137,1.059777900881573
7138,1.207532461223133
7139,1.0456403932353373
7141,0.5379542911542432
7147,0.6155358480301937
7150,0.7133859872258755
7154,0.2430936187209543
7156,0.5641091064144245
7157,0.8057791946764912
7158,0.5529858584433138
7160,0.2581013449698802
7161,0.24296657055933502
7166,0.5423801032213093
7169,0.6721068776592037
7178,0.8862891516208932
7179,0.6931471805599453
7226,2.033288958533358
7231,2.3134429327285133
7238,2.1454434446766806
7331,0.7487900020253312
7335,1.7638862622389688
7345,0.6119913535989364
7347,0.3374317761159127
7349,0.60719760329778
7350,0.6763402317350752
7351,1.6915265258145575
7355,0.8670710754861429
7364,0.4328642985124716
7370,0.8385626766579198
7391,0.6931471805599453
7396,1.366986661326886
7404,0.6963669914011436
7406,1.0921011370524523
7413,0.5635508923888715
7427,0.589207321957504
7428,0.7366136753051086
7481,0.08755289700786145
7491,0.4906227123668177
7492,1.9186593384936013
7496,1.0348592367465883
7497,0.8054843030023631
7531,0.6986868084492202
7533,0.8674197644402272
7552,1.7876560617553048
7553,1.856640119332836
7558,0.6931471805599453
7567,1.555762836487018
7571,0.1541792508476743
7607,2.155523724510894
7610,0.6038606719655096
7612,0.6438660708964938
7618,0.4010781662010697
7620,1.7105819512341183
7628,0.8415240813009625
7635,1.0402767116551463
7638,1.3978696087042795
7646,0.49844651782502963
7662,0.942609338891984
7664,1.4227757488217248
7666,0.8158602657485886
7668,0.6931471805599453
7702,1.2146159644244159
7703,0.07027205298533169
7705,1.4885801546606405
7731,0.6055720083039923
7733,0.34358970439007686
7744,3.205709528336442
7754,0.3987761199573678
7790,1.7125683433002796
7798,0.5306282510621704
7805,0.8211313407006531
7806,0.835986990134191
7808,0.9261182829129625
7812,1.743010304218146
7819,1.170932950247736
7827,0.8279708628184126
7836,1.4361363528770688
7844,0.7054166024198274
7846,0.48036662246682793
7849,0.45803288999138764
7856,1.4940158375152337
7873,0.9087947067472093
7929,0.10237606661686657
7930,0.9548958709852217
8001,0.1444466043650281
8018,0.5643662011205428
8039,0.9849208709149798
8043,1.6711725062389373
8044,1.438388584678025
8050,1.7628969245429538
8052,0.6410641006897199
8055,0.8558313464054429
8058,1.4766673731443987
8105,0.5695661187885908
8112,1.4073217283119661
8149,1.0157957374451778
8174,0.37768272709571266
8269,1.9288613550486107
8352,0.38014730012387443
8353,1.7588246914551584
8356,1.8171136515507906
8357,1.4576238339597989
8358,0.9129531684003878
8365,0.8702467933727484
8379,1.449351316530775
8383,0.8751978673385962
8386,0.8827670398350115
8390,0.9414515275326548
8404,1.9644697071422328
8407,1.539954920857918
8409,1.8294597964108805
8412,1.227720580454981
8413,1.4935420948608913
8419,1.5729170713439915
8420,0.9129531684003878
8429,1.2026779663849942
8434,1.5578687905359552
8435,1.2098077478844498
8443,1.7609548412678202
8444,1.9161914626043985
8446,1.910567164926174
8520,1.6524974018945473
8549,0.09276148008131108
8554,0.5346202723317077
8557,0.1541792508476743
8560,0.040757992472167826
8564,1.6055282797705284
8567,2.046315120547323
8568,1.9772233061069948
8576,1.147735730627662
8579,1.0129345674187284
8592,2.0243502545664134
8595,1.8908443341182095
8604,0.6931471805599453
8624,1.5839539367985773
8625,0.46478189468864584
8631,0.478302225448839
8633,0.6407569689891809
8638,0.4946962418361071
8655,0.9036187807702459
8666,1.9707170408298558
8684,1.8798924392192553
8720,1.6059699058448855
8727,1.1753603441614433
8733,1.7699244780788632
8792,0.6931471805599453
8794,0.8591318474458605
8795,1.4833484739341418
8807,1.1714878350303863
8808,1.5881918038198641
8835,2.097125504622249
8837,0.6619877279608434
8842,2.1066213026533003
8865,0.6343993277602769
8866,0.7017946829024715
8870,0.6763402317350752
8873,0.7990915257561348
8891,1.9532956660021692
8894,2.0025348490668
8895,0.6847787628221877
8898,0.731968775614655
8903,0.769334774514755
8906,0.6672594666203586
8908,0.8858315243894465
8909,1.8280753263437177
8911,0.6925915262126577
9007,0.948409361755615
9008,0.9481381753132749
9011,2.2584032939797716
9012,1.6348912112390943
9034,1.6896012282188015
9038,0.5676786243053782
9051,0.40156886091881
9075,2.067530890654001
9076,0.36399985118344824
9077,0.28858441521806816
9090,0.23967259097030402
9092,0.5271911746058018
9093,1.7014809427313156
9101,2.082602789665941
9102,2.0941946770166755
9137,0.4054651081081644
9263,1.7753234684797075
9267,1.7104897590947885
9291,0.47573716109349606
9300,0.6440094559983971
9301,0.5903389605782633
9303,0.532861050626603
9335,0.7751878908961549
9374,0.5313209522657557
9389,0.6367450688866937
9393,0.43901206358871203
9394,0.6979804813207701
9408,0.6984679998611049
9410,0.41190631889801915
9412,0.5453197998051602
9415,0.2810214396036669
9418,0.7644347505446334
9485,0.7884119047857264
9514,0.22705588813412547
9548,1.2581768583394481
9549,0.035174075007654085
9551,1.4601022882646104
9600,1.6195090280717006
9602,1.4314828087933473
9611,0.5947071077466928
9614,0.6241544876444065
9622,1.984179860699424
9628,0.6215050886998029
9641,0.6727179169682463
9670,1.6886685981993752
9679,0.569094720569194
9680,1.608159095095654
9681,1.522425808171479
9688,0.86849866943543
9691,1.8528341858150712
9693,1.7559405633616632
9694,1.6105492946200641
9702,1.8033520152638622
9703,1.9678379675125839
9717,2.0975491057166855
9720,0.5822156198526637
9729,0.6931471805599453
9733,0.7404982144398711
9735,0.6479243708086192
9737,0.32930374714260047
9741,1.9143546118074353
9744,2.7113979245510316
9748,1.9101408443621843
9749,1.1186077078362586
9753,1.1822914533330646
9754,0.6567456098876473
9758,0.5629433881847001
9761,1.996136016802841
9765,0.412109650826833
9771,0.4957121890016072
9774,1.6036914330025203
9775,1.4612510801289336
9778,0.8472964318147547
9780,0.6656290048231642
9785,1.4210990881432326
9786,1.1897988264200499
9792,0.7631908331163828
9798,0.41871033485818504
9802,0.2814124594381855
9810,1.9420541528196658
9813,1.7853573526773439
9818,0.506817602368452
9819,1.4720178257730263
9822,0.529756694896824
9836,0.5738004229273791
9840,0.8435823951582331
9843,1.2713688014874847
9875,1.848084665668406
9880,1.6924951487700464
9881,1.9400415337984855
9886,1.705969164607845
9888,1.7645389976259245
9893,0.9551229080182456
9901,0.1550360020995321
9907,1.056643803845608
9923,1.315952365688643
9934,0.12266001273588754
9982,1.4686666608777517
9992,0.5495654520819212
10007,2.164871251827006
10027,2.0320026516281695
10031,1.597166930953002
10032,1.86240586178413
10052,2.2632526135951503
10064,0.5108456235659934
10169,0.45713176612017486
10171,1.8355099714805843
10191,0.569522553483201
